Week,Starting Date,Total Value,Num Datapoints,Average Value
282,5/24/2015,213.6204397,7,30.51720567
283,5/31/2015,222.5087287,7,31.78696124
284,6/7/2015,162.1609789,7,23.16585413
285,6/14/2015,121.9822019,7,17.42602884
286,6/21/2015,126.6095575,7,18.08707964
287,6/28/2015,148.7093703,7,21.24419576
288,7/5/2015,265.9088991,7,37.98698558
289,7/12/2015,162.8098465,7,23.2585495
290,7/19/2015,148.7590872,7,21.25129818
291,7/26/2015,96.31654457,7,13.75950637
292,8/2/2015,155.6649146,7,22.23784494
293,8/9/2015,109.1390584,7,15.59129405
294,8/16/2015,69.24063043,7,9.891518633
295,8/23/2015,133.9309065,7,19.13298664
296,8/30/2015,153.0867492,7,21.8695356
297,9/6/2015,47.71215142,7,6.816021631
298,9/13/2015,260.4224038,7,37.20320054
299,9/20/2015,100.7239899,7,14.38914142
300,9/27/2015,167.5722046,7,23.93888637
301,10/4/2015,124.7888378,7,17.82697683
302,10/11/2015,145.18686,7,20.74098
303,10/18/2015,203.451987,7,29.06456957
304,10/25/2015,212.0949987,7,30.29928553
305,11/1/2015,267.2431018,7,38.17758597
306,11/8/2015,306.5168905,7,43.78812721
307,11/15/2015,289.6878358,7,41.38397655
308,11/22/2015,293.0462666,7,41.86375237
309,11/29/2015,329.1809982,7,47.02585689
310,12/6/2015,536.1820485,7,76.5974355
311,12/13/2015,442.7037205,7,63.24338864
312,12/20/2015,421.8377145,7,60.26253064
313,12/27/2015,320.9639266,7,45.85198951
314,1/3/2016,474.3398436,7,67.7628348
315,1/10/2016,460.0536816,7,65.72195451
316,1/17/2016,489.6117943,7,69.94454205
317,1/24/2016,413.1828847,7,59.02612639
318,1/31/2016,211.5883707,7,30.2269101
319,2/7/2016,225.4512119,7,32.20731599
320,2/14/2016,303.4425364,7,43.34893377
321,2/21/2016,298.4926761,7,42.64181087
322,2/28/2016,388.7417152,7,55.53453075
323,3/6/2016,480.4081179,7,68.62973114
324,3/13/2016,273.2590203,7,39.0370029
325,3/20/2016,297.7574606,7,42.53678009
326,3/27/2016,243.6529075,7,34.80755821
327,4/3/2016,249.2922658,7,35.61318083
328,4/10/2016,353.3743943,7,50.48205632
329,4/17/2016,269.016773,7,38.43096757
330,4/24/2016,236.3910695,7,33.77015279
331,5/1/2016,324.0837162,7,46.29767374
332,5/8/2016,254.3395121,7,36.33421601
333,5/15/2016,270.2861122,7,38.61230174
334,5/22/2016,254.0526685,7,36.29323836
335,5/29/2016,162.5222339,7,23.21746199
336,6/5/2016,219.4932095,7,31.35617279
337,6/12/2016,268.6568382,7,38.37954832
338,6/19/2016,172.4925559,7,24.6417937
339,6/26/2016,158.8797702,7,22.69711003
340,7/3/2016,211.5144588,7,30.21635126
341,7/10/2016,156.4902544,7,22.35575063
342,7/17/2016,157.4858064,7,22.49797234
343,7/24/2016,117.8339696,7,16.83342423
344,7/31/2016,133.9185935,7,19.13122765
345,8/7/2016,128.7254411,7,18.38934873
346,8/14/2016,108.1190255,7,15.44557508
347,8/21/2016,92.75809472,7,13.25115639
348,8/28/2016,121.4547528,7,17.35067897
349,9/4/2016,90.43089234,7,12.91869891
350,9/11/2016,93.90153725,7,13.41450532
351,9/18/2016,146.4673827,7,20.92391181
352,9/25/2016,94.05822884,7,13.43688983
353,10/2/2016,267.5630523,7,38.22329319
354,10/9/2016,278.359135,7,39.76559072
355,10/16/2016,316.0366014,7,45.14808591
356,10/23/2016,483.7393566,7,69.10562237
357,10/30/2016,356.6482505,7,50.94975008
358,11/6/2016,336.8035967,7,48.11479952
359,11/13/2016,358.7204412,7,51.24577732
360,11/20/2016,480.158866,7,68.59412371
361,11/27/2016,365.7762509,7,52.25375012
362,12/4/2016,410.4477066,7,58.63538665
363,12/11/2016,405.6058377,7,57.9436911
364,12/18/2016,311.7343524,7,44.53347892
365,12/25/2016,234.8302895,7,33.54718421
366,1/1/2017,434.1602446,7,62.02289209
