Week #,Starting Date,Total Value,Num Datapoints,Average Value
625,12/19/2021,75.77230475,7,10.82461496
626,12/26/2021,23.08132151,7,3.297331644
627,1/2/2022,51.42921557,7,7.347030795
628,1/9/2022,0.04520899358,7,0.006458427654
629,1/16/2022,0,7,0
630,1/23/2022,0.02388159268,7,0.003411656097
631,1/30/2022,0.06376125244,7,0.009108750348
632,2/6/2022,0,7,0
633,2/13/2022,0.2211102421,7,0.03158717744
634,2/20/2022,0.3721587716,7,0.0531655388
635,2/27/2022,7.376107173,7,1.053729596
636,3/6/2022,1.600618024,7,0.2286597177
637,3/13/2022,16.53279441,7,2.361827773
638,3/20/2022,0.007317460457,7,0.001045351494
639,3/27/2022,7.613951153,7,1.087707308
640,4/3/2022,0.003633086705,7,0.0005190123864
641,4/10/2022,70.41200058,7,10.05885723
642,4/17/2022,52.26492128,7,7.466417326
643,4/24/2022,1.45860537,7,0.2083721956
644,5/1/2022,1.669867702,7,0.2385525288
645,5/8/2022,4.673447756,7,0.6676353937
646,5/15/2022,0.0001083627439,7,0.00001548039198
647,5/22/2022,3.778704098,7,0.5398148711
648,5/29/2022,12.32754852,7,1.76107836
649,6/5/2022,5.554908129,7,0.7935583041
650,6/12/2022,15.81063871,7,2.258662673
651,6/19/2022,0.01797962122,7,0.002568517317
652,6/26/2022,0.0857397283,7,0.01224853261
653,7/3/2022,0.962343283,7,0.1374776119
654,7/10/2022,0.03412107956,7,0.004874439937
